timestamp,temperature_c,vibration_mm_s,current_a,voltage_v,power_w,cycle_time_s,status
2026-03-09 23:04:06.754917,76.49014245903369,3.0597421746344007,11.324821725025618,210.46096221061305,2383.4328771125465,28.273012790070133,normal
2026-03-09 23:05:06.754917,85.80602737890972,5.861744753998018,15.195290588478539,215.69807494610248,2557.2045002861228,29.93759302212183,anomal
2026-03-09 23:06:06.754917,76.94306561430207,2.5238521479680696,11.207580079000039,217.93197233289177,2442.4900316953053,30.036033744088893,normal
2026-03-09 23:07:06.754917,79.56908956922408,2.2412252889177706,11.69203847036096,229.43843828670094,2682.6030470276464,30.945260691686812,normal
2026-03-09 23:08:06.754917,74.29753987583,2.779289325445436,10.106385333046214,222.7827656226688,2251.528474944412,27.266283273438347,normal
2026-03-09 23:09:06.754917,74.29758912915246,2.6573941541687,12.213293707372939,213.32259215450054,2605.371472401045,31.185134547694663,normal
2026-03-09 23:10:06.754917,79.73763844652217,2.858077288011093,12.001205475362225,222.4301814470882,2669.430311468608,24.59121673679445,normal
2026-03-09 23:11:06.754917,77.30230418745873,2.754068720672788,11.182911368931808,212.26348005530818,2373.723684319536,28.74023089527238,normal
2026-03-09 23:12:06.754917,73.59157684219514,2.919821086127734,12.659245668432405,225.41345526943536,2853.5643072259813,29.02345231509691,normal
2026-03-09 23:13:06.754917,76.6276801307579,2.2859059153757726,12.937570137626558,217.64437674091062,2815.7893891455496,31.266653652142477,normal
2026-03-09 23:14:06.754917,73.60974692156262,3.02695762625373,10.392440135631025,219.53181905630416,2281.471287408823,30.045261705353738,normal
2026-03-09 23:15:06.754917,73.60281073928923,2.57903984187696,11.237275221433785,226.62898323771094,2546.6922577958617,27.188873892287425,normal
2026-03-09 23:16:06.754917,75.7258868146981,3.330104349050106,11.230857650212702,213.56418215707876,2398.508928990247,28.03001374836597,normal
2026-03-09 23:17:06.754917,69.2601592660266,2.2243248727641727,11.060096898891135,213.01440907443504,2355.9600052232868,30.397360019094815,normal
2026-03-09 23:18:06.754917,69.8252465024609,3.1943855212660996,12.829474841931749,217.08200336826997,2785.0481008493625,29.841865316270887,normal
2026-03-09 23:19:06.754917,73.31313741227709,2.5791643133850592,11.806173861227197,225.19189425509657,2658.6546557147603,28.841751780728508,normal
2026-03-09 23:20:06.754917,82.08026111164801,4.349666769651918,15.050777809330304,212.4032696226158,2492.6554183133085,29.03833242097604,anomal
2026-03-09 23:21:06.754917,75.94274199778582,2.3064456663782713,9.996137635593247,205.83922200944716,2057.5971940098684,31.39233599431858,normal
2026-03-09 23:22:06.754917,72.27592777343636,2.371861076722272,12.635418030209227,217.74420570795502,2751.2890627758816,28.96461485426157,normal
2026-03-09 23:23:06.754917,70.76308889599413,2.6696663785607666,10.760741605146528,222.7587039995546,2397.0488540365272,29.823817511941854,normal
2026-03-09 23:24:06.754917,90.58281592399405,4.9953661967563345,16.040612419433145,226.00130874869416,2725.5605578612717,34.339873176161085,anomal
2026-03-09 23:25:06.754917,74.3226710985404,2.2705199984245685,12.277376937958191,217.684193189573,2672.590893223699,27.152634726232154,normal
2026-03-09 23:26:06.754917,75.20258461406377,2.4902581630956067,13.36065859583865,217.94286696441998,2911.8602389098974,26.296314536850684,normal
2026-03-09 23:27:06.754917,70.72575544135962,3.3569081434447456,10.691179600880888,225.76950367127873,2413.742312151378,31.567179329597213,normal
2026-03-09 23:28:06.754917,73.36685182642445,3.1910172680402846,8.980487844179175,210.6512915015229,1891.7513626900704,28.642713877411794,normal
2026-03-09 23:29:06.754917,75.3327677691296,2.674529467869613,12.183849544753695,218.05739612408496,2656.7785064966088,29.363524944514758,normal
2026-03-09 23:30:06.754917,71.54701926773309,2.51520139126728,13.800511181510853,220.9521194496253,3049.2521950430755,28.43768724373777,normal
2026-03-09 23:31:06.754917,76.12709405503702,2.5480125306873047,13.238946352939438,222.24609360642518,2942.3041104058198,29.480399718464977,normal
2026-03-09 23:32:06.754917,73.19808393024358,2.7454071890921665,12.209659415274626,217.4509665340456,2655.002240902977,33.197076224192685,normal
2026-03-09 23:33:06.754917,74.12491875062017,2.0908829739206376,11.508363814367952,220.17220505852922,2533.821837625178,31.60425691723624,normal
2026-03-09 23:34:06.754917,73.19488016331181,2.397049385030662,12.80712259663731,207.55836323293505,2658.225403881577,31.724447023773955,normal
2026-03-09 23:35:06.754917,80.55683455352681,1.832566370448964,11.026453800295531,216.70875793833076,2389.5291075264317,27.167545888414708,normal
2026-03-09 23:36:06.754917,74.9595083257862,2.6596892490421116,12.47635776935622,222.26754356277235,2773.089394005117,27.69769252689426,normal
2026-03-09 23:37:06.754917,71.8268672131323,2.7588783758810966,12.505470159166627,215.0885298287266,2689.7831913521613,24.321842681029146,normal
2026-03-09 23:38:06.754917,77.46763473630956,2.3067254150802503,13.06020990749888,220.294921107948,2877.0979112257064,28.38123835783449,normal
2026-03-09 23:39:06.754917,71.33746905008694,3.129594705316013,14.759660038911077,222.2343625040135,3280.1036395233664,31.913406372771316,normal
2026-03-09 23:40:06.754917,75.62659078501427,2.0096937347990638,12.392415967178767,218.28725399571118,2705.1064518480584,31.033893031496742,normal
2026-03-09 23:41:06.754917,69.12098962836068,1.914250047916072,11.491036374292502,220.85231885498285,2537.8220293094537,29.556973474095752,normal
2026-03-09 23:42:06.754917,71.01544185330471,2.589780727423989,11.974425687808006,215.18633717357693,2576.7328035165947,29.955399432563894,normal
2026-03-09 23:43:06.754917,90.11998266695002,4.75101565810473,13.804555648351108,218.96694360151977,2240.234179325574,28.622228914849188,anomal
2026-03-09 23:44:06.754917,77.21539973998622,3.1735710765831473,11.305286868910942,223.0510808479461,2521.656455406678,30.409517764803567,normal
2026-03-09 23:45:06.754917,75.51410484356991,2.316446294852424,11.590717561886896,220.78486480484216,2559.055009892308,31.53175655896123,normal
2026-03-09 23:46:06.754917,74.65305515283528,2.9314723333725183,11.475911602065407,217.0673436521803,2491.045647447575,26.768226425179055,normal
2026-03-09 23:47:06.754917,74.09668891323213,2.484596612199717,12.152354872033722,221.12108202145396,2687.1418584127846,30.599295375674696,normal
2026-03-09 23:48:06.754917,70.56443402889772,2.430949080023672,11.1775800676178,223.5730489531831,2499.005655635638,31.864869741909335,normal
2026-03-09 23:49:06.754917,72.84046737481587,2.853463974994669,13.121030667324472,209.7502936071126,2752.140034899237,29.16979942207326,normal
2026-03-09 23:50:06.754917,73.61808368712063,2.7609291513653678,12.000207064918197,225.7953703247795,2709.5911981972395,31.401401224241166,normal
2026-03-09 23:51:06.754917,78.17136667865675,1.8694431372063003,11.990699678861374,218.31872630659464,2617.7942814139083,35.629308888945104,normal
2026-03-09 23:52:06.754917,76.03085486870539,3.090616139890358,11.672105283487083,222.12744966620116,2592.6949788563775,29.791314414026218,normal
2026-03-09 23:53:06.754917,84.68853352266377,5.134184644675216,17.670249396006028,225.98623461822615,2746.905773711832,30.78661410001065,anomal
2026-03-09 23:54:06.754917,75.97225190818439,2.249774919396188,12.825098264667634,213.14163151384767,2733.5623684566763,28.523885832677216,normal
2026-03-09 23:55:06.754917,73.84475315875105,2.6583214133749635,11.132869784289099,216.45279498786226,2409.7407810452946,30.3625023252041,normal
2026-03-09 23:56:06.754917,72.96923399908212,2.6976120745130956,11.341883510924744,218.55725652062148,2478.850943924186,30.92054324996461,normal
2026-03-09 23:57:06.754917,76.8350288665226,2.6042695063295627,11.696273971223336,216.08123239437785,2527.345294124222,30.389684680540277,normal
2026-03-09 23:58:06.754917,78.09299856748785,2.2798779384618317,10.654129076526786,228.67468287918405,2436.3295879286566,27.960609360582286,normal
2026-03-09 23:59:06.754917,77.7938403573486,2.2313506528247795,11.180742140278502,215.71613953086603,2411.866531590951,30.4127235426509,normal
2026-03-10 00:00:06.754917,72.48234743033208,2.489778371603422,11.523779126455342,217.22226610256567,2503.221415914074,32.924391877435276,normal
2026-03-10 00:01:06.754917,74.07236287244636,2.9690916077037457,12.874389180712727,221.0219451580149,2845.5225394424288,30.897271529029055,normal
2026-03-10 00:02:06.754917,75.9937902942107,2.717440061837773,12.262561329001926,213.98925236961955,2624.0563309297304,31.923974378143683,normal
2026-03-10 00:03:06.754917,77.92663538136708,2.351754267165558,12.193589911367544,218.0215964412187,2658.46593882589,29.525976059974745,normal
2026-03-10 00:04:06.754917,73.56247728646413,2.808679484259338,12.850897962167972,221.58726630625088,2847.595349017371,31.49980047884742,normal
2026-03-10 00:05:06.754917,74.44302307000855,1.3605829517479697,11.862628211600603,218.33569797808744,2590.0352104343688,30.558535676433053,normal
2026-03-10 00:06:06.754917,71.68099507798192,2.959506280148841,12.39046484992889,219.53306570550026,2720.1167340211305,28.098178540625536,normal
2026-03-10 00:07:06.754917,71.411380127758,1.80411448848876,11.896778247067504,217.35333943775814,2585.8044805506,30.63704200959775,normal
2026-03-10 00:08:06.754917,77.43757746718259,2.355023623438747,12.265362349399629,212.42764845409616,2605.5020813203714,28.01660667311938,normal
2026-03-10 00:09:06.754917,79.06872008571247,2.0521320421495424,11.417241342388419,221.6079660566962,2530.151631865121,28.734239450230415,normal
2026-03-10 00:10:06.754917,88.99883509340916,4.367318518601451,13.494292843504581,228.7746653582362,2187.35640504422,30.37865661458475,anomal
2026-03-10 00:11:06.754917,78.01059869367607,2.9643307149514078,11.865720837813695,220.0920081539172,2611.550327388197,30.59448854676025,normal
2026-03-10 00:12:06.754917,76.0849080751429,2.3129195194752437,13.42274813609994,221.12632058623774,2968.1229074915605,27.62153506984574,normal
2026-03-10 00:13:06.754917,73.06464073618463,2.638601552692286,12.926215402241592,223.4636137755843,2888.5388062265242,32.10797154236575,normal
2026-03-10 00:14:06.754917,76.08418681652525,2.4812317684483265,12.96539748459117,213.6533475172665,2770.10057447485,31.144012556600945,normal
2026-03-10 00:15:06.754917,79.61410969939791,2.6908163308892488,13.236130721806218,228.51257329064802,3024.622291651341,28.590543128778233,normal
2026-03-10 00:16:06.754917,74.89252188267015,2.5307287564241023,12.088657590961438,221.011643982114,2671.734087715249,26.92483040710165,normal
2026-03-10 00:17:06.754917,79.69393096744201,1.986803110324572,12.197315707405597,228.15928449544555,2782.9308245667203,29.710190841837136,normal
2026-03-10 00:18:06.754917,67.14076468773077,2.898506727778856,11.38234810456565,216.33483502238005,2462.39839936851,29.10811257227768,normal
2026-03-10 00:19:06.754917,77.46570751312566,2.302497366735475,11.68392714397295,229.09030961278913,2676.674486906034,30.226280914106045,normal
2026-03-10 00:20:06.754917,75.26114120471452,1.8773672405360995,12.615771149771142,223.87577747017392,2824.365574540804,29.27376667768887,normal
2026-03-10 00:21:06.754917,74.1029779486024,2.328753935613635,13.203884437168817,222.7652004292618,2941.3659630907223,25.985086278509982,normal
2026-03-10 00:22:06.754917,75.27528232960651,3.1003039162537243,11.860553724319,221.17012227176573,2623.2001174184797,29.223306123397684,normal
2026-03-10 00:23:06.754917,69.03729325619732,2.840088696845397,11.549810735148588,218.75735690962776,2526.60606922755,29.388761777863376,normal
2026-03-10 00:24:06.754917,74.34098433648747,2.360539146236856,12.000527958856598,226.00265829236938,2712.1512196134927,31.267322049548117,normal
2026-03-10 00:25:06.754917,76.07133771453523,2.3602969182726286,12.601206748929116,220.70179934924025,2781.109003460446,28.6036006507779,normal
2026-03-10 00:26:06.754917,79.43368213422455,2.371345979513047,10.556145183866459,210.16465148206424,2218.528573561365,33.35734934674513,normal
2026-03-10 00:27:06.754917,73.44518934517906,3.3306991934243366,9.703819046862762,214.414067691465,2080.6353139797598,26.176718898696485,normal
2026-03-10 00:28:06.754917,72.57451919132043,2.6527741808926213,11.449463150508416,219.07077123903628,2508.2427226548048,32.62233499560525,normal
2026-03-10 00:29:06.754917,73.49472886924639,2.672016658876428,10.779287574085842,221.54999491582777,2388.1511072349635,29.55136205824379,normal
2026-03-10 00:30:06.754917,92.16493414482363,4.918838946595082,15.452190225370392,219.71705755550053,2524.9576216132687,31.71916974468711,anomal
2026-03-10 00:31:06.754917,75.98625332897905,2.5955156636106054,11.852219681182529,226.0948539489683,2679.7258777880515,30.159602968117465,normal
2026-03-10 00:32:06.754917,73.41071938869888,2.396383141671719,11.546751590976987,210.2444906798069,2427.6409072512065,32.27911107205094,normal
2026-03-10 00:33:06.754917,76.53980229934007,2.421460060366009,13.452467534470745,220.7179396825258,2969.200917854451,29.225276070894378,normal
2026-03-10 00:34:06.754917,75.29123264804412,2.4713594962343746,12.32674476460232,210.91010387306423,2599.8350187190263,27.802759149644377,normal
2026-03-10 00:35:06.754917,77.90593497159867,2.4851111053960633,12.300474359610828,223.79856147742083,2752.8284671708025,32.84100857454213,normal
2026-03-10 00:36:06.754917,72.89384071836794,2.791051817454792,12.622207144043402,219.52770642778998,2770.9241843883133,29.773038708235717,normal
2026-03-10 00:37:06.754917,74.01701356020669,2.52077835432292,10.86116688221923,222.0980498601206,2412.243983746217,30.443116947248424,normal
2026-03-10 00:38:06.754917,73.82367554060353,2.7930560308862318,13.039111787420268,215.68058519705116,2812.283260760571,32.46950382808959,normal
2026-03-10 00:39:06.754917,70.60945515560364,2.4677133679565673,11.92423571346454,226.39732465828877,2699.615064123193,27.93608951581113,normal
